word,VERB,NOUN,PRON,ADJ,ADV,ADP,CONJ,DET,NUM,PRT,X,.
feet,0,195,0,0,0,0,0,0,0,0,0,0
covering,24,1,0,0,0,0,0,0,0,0,0,0
entire,0,0,0,92,0,0,0,0,0,0,0,0
Hong,0,6,0,0,0,0,0,0,0,0,0,0
Kong,0,6,0,0,0,0,0,0,0,0,0,0
India,0,44,0,0,0,0,0,0,0,0,0,0
Pakistan,0,6,0,0,0,0,0,0,0,0,0,0
limiting,10,0,0,0,0,0,0,0,0,0,0,0
exports,0,8,0,0,0,0,0,0,0,0,0,0
certain,0,0,0,225,0,0,0,0,0,0,1,0
types,0,68,0,0,0,0,0,0,0,0,0,0
textiles,0,13,0,0,0,0,0,0,0,0,0,0
Britain,0,42,0,0,0,0,0,0,0,0,0,0
years,0,646,0,0,0,0,0,0,0,0,1,0
Lancashire,0,1,0,0,0,0,0,0,0,0,0,0
Pact,0,2,0,0,0,0,0,0,0,0,0,0
day,0,438,0,0,0,0,0,0,0,0,0,0
dogs,1,49,0,0,0,0,0,0,0,0,0,0
Ireland,0,6,0,0,0,0,0,0,0,0,0,0
will,1486,68,0,0,0,0,0,0,0,0,0,0
perhaps,0,0,0,0,149,0,0,0,0,0,0,0
pigs,0,5,0,0,0,0,0,0,0,0,0,0
big,0,0,0,221,0,0,0,0,0,0,0,0
fans,1,15,0,0,0,0,0,0,0,0,0,0
going,284,1,0,0,0,0,0,0,0,0,0,0
drawing,16,8,0,0,0,0,0,0,0,0,0,0
large,0,2,0,244,3,0,0,0,0,0,0,0
room,1,257,0,0,0,0,0,0,0,0,0,0
remnants,0,1,0,0,0,0,0,0,0,0,0,0
stale,0,0,0,3,0,0,0,0,0,0,0,0
smoke,5,22,0,0,0,0,0,0,0,0,0,0
drifted,7,0,0,0,0,0,0,0,0,0,0,0
pale,0,1,0,38,0,0,0,0,0,0,0,0
strata,0,2,0,0,0,0,0,0,0,0,0,0
underneath,0,0,0,0,1,5,0,0,0,0,0,0
ceiling,0,27,0,0,0,0,0,0,0,0,0,0
obtained,77,0,0,0,0,0,0,0,0,0,0,0
provisioned,1,0,0,0,0,0,0,0,0,0,0,0
veteran,0,14,0,6,0,0,0,0,0,0,0,0
ship,6,53,0,0,0,0,0,0,0,0,0,0
called,274,0,0,0,0,0,0,0,0,0,0,0
Discovery,0,9,0,0,0,0,0,0,0,0,0,0
recruited,4,0,0,0,0,0,0,0,0,0,0,0
crew,0,27,0,0,0,0,0,0,0,0,0,0
twenty-one,0,0,0,0,0,0,0,0,6,0,0,0
largest,0,0,0,35,0,0,0,0,0,0,0,0
ever,0,0,0,0,224,0,0,0,0,0,0,0
commanded,9,0,0,0,0,0,0,0,0,0,0,0
nuclei,0,7,0,0,0,0,0,0,0,0,0,0
these,0,0,0,0,0,0,0,849,0,0,0,0
fibers,0,13,0,0,0,0,0,0,0,0,0,0
shown,108,0,0,0,0,0,0,0,0,0,0,0
Figures,0,8,0,0,0,0,0,0,0,0,0,0
3,0,0,0,2,0,0,0,0,202,0,0,0
4,0,0,0,0,0,0,0,0,146,0,0,0
showed,102,0,0,0,0,0,0,0,0,0,0,0
remarkable,0,0,0,34,0,0,0,0,0,0,0,0
proliferation,0,3,0,0,0,0,0,0,0,0,0,0
closely,0,0,0,0,40,0,0,0,0,0,0,0
approximated,2,0,0,0,0,0,0,0,0,0,0,0
forming,15,0,0,0,0,0,0,0,0,0,0,0
chainlike,0,0,0,1,0,0,0,0,0,0,0,0
structure,1,60,0,0,0,0,0,0,0,0,0,0
either,0,0,0,0,28,0,126,40,0,0,0,0
center,6,133,0,3,0,0,0,0,0,0,0,0
periphery,0,3,0,0,0,0,0,0,0,0,0,0
fiber,0,19,0,0,0,0,0,0,0,0,0,0
presence,0,53,0,0,0,0,0,0,0,0,0,0
normally,0,0,0,0,25,0,0,0,0,0,0,0
occurring,17,0,0,0,0,0,0,0,0,0,0,0
bronchial,0,0,0,19,0,0,0,0,0,0,0,0
artery-pulmonary,0,1,0,3,0,0,0,0,0,0,0,0
artery,0,29,0,0,0,0,0,0,0,0,0,0
anastomoses,0,4,0,0,0,0,0,0,0,0,0,0
noted,66,0,0,0,0,0,0,0,0,0,0,0
1721,0,0,0,0,0,0,0,0,2,0,0,0
Ruysch,0,1,0,0,0,0,0,0,0,0,0,0
thereafter,0,0,0,0,9,0,0,0,0,0,0,0
many,0,0,0,595,6,0,0,0,0,13,1,0
others,0,204,0,0,0,0,0,0,0,0,0,0
Much,0,0,0,18,3,0,0,0,0,0,0,0
information,0,180,0,0,0,0,0,0,0,0,0,0
gathered,22,0,0,0,0,0,0,0,0,0,0,0
relative,0,1,0,34,0,0,0,0,0,0,0,0
quantitative,0,0,0,7,0,0,0,0,0,0,0,0
sampling,7,7,0,0,0,0,0,0,0,0,0,0
assesment,0,1,0,0,0,0,0,0,0,0,0,0
techniques,0,65,0,0,0,0,0,0,0,0,0,0
most,0,0,0,270,463,0,0,0,0,0,0,0
disturbing,2,0,0,9,0,0,0,0,0,0,0,0
advisers,0,9,0,0,0,0,0,0,0,0,0,0
sit,45,0,0,0,0,0,0,0,0,0,1,0
Precise,0,0,0,1,0,0,0,0,0,0,0,0
may,892,1,0,0,0,0,0,0,0,0,1,0
both,0,0,0,0,0,0,0,460,0,0,0,0
divert,1,0,0,0,0,0,0,0,0,0,0,0
attention,0,110,0,0,0,0,0,0,0,0,0,0
uninitiate,0,1,0,0,0,0,0,0,0,0,0,0
cause,36,45,0,0,0,0,0,0,0,0,0,0
confusion,0,28,0,0,0,0,0,0,0,0,0,0
knowledgeable,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,67,0,0,0
Now,0,0,0,0,179,0,0,0,0,0,0,0
diagonalizable,0,0,0,9,0,0,0,0,0,0,0,0
operator,0,32,0,0,0,0,0,0,0,0,0,0
nilpotent,0,0,0,8,0,0,0,0,0,0,0,0
don't,270,0,0,0,0,0,0,0,0,0,0,0
care,53,60,0,0,0,0,0,0,0,0,0,0
anybody,0,27,0,0,0,0,0,0,0,0,0,0
witnessed,11,0,0,0,0,0,0,0,0,0,0,0
campaign,2,48,0,0,0,0,0,0,0,0,0,0
project,11,50,0,0,0,0,0,0,0,0,0,0
Mitchell,0,17,0,0,0,0,0,0,0,0,0,0
image,0,88,0,0,0,0,0,0,0,0,0,0
unity,0,44,0,0,0,0,0,0,0,0,0,0
candidate,0,20,0,0,0,0,0,0,0,0,0,0
Washington,0,159,0,0,0,0,0,0,0,0,0,0
crassest,0,0,0,1,0,0,0,0,0,0,0,0
kind,0,209,0,12,0,0,0,0,0,0,0,0
materialism,0,6,0,0,0,0,0,0,0,0,0,0
Artists,0,10,0,0,0,0,0,0,0,0,0,0
truck,1,38,0,0,0,0,0,0,0,0,0,0
It's,0,0,0,0,0,0,0,0,0,124,0,0
easy,0,0,0,83,9,0,0,0,0,0,0,0
see,495,0,0,0,0,0,0,0,0,0,0,0
If,0,0,0,0,0,517,0,0,0,0,0,0
wish,60,16,0,0,0,0,0,0,0,0,0,0
budget,2,35,0,0,0,0,0,0,0,0,0,0
transportation,0,23,0,0,0,0,0,0,0,0,0,0
saving,11,2,0,0,0,0,0,0,0,0,0,0
your,0,0,0,0,0,0,0,633,0,0,0,0
extra,0,0,0,34,1,0,0,0,0,0,0,0
dollars,0,65,0,0,0,0,0,0,0,0,0,0
indulge,6,0,0,0,0,0,0,0,0,0,0,0
luxuries,0,3,0,0,0,0,0,0,0,0,0,0
agency,0,34,0,0,0,0,0,0,0,0,0,0
lists,4,19,0,0,0,0,0,0,0,0,0,0
small,0,1,0,363,0,0,0,0,0,0,0,0
Fiat,0,7,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,6,0,0,0
$1.26,0,1,0,0,0,0,0,0,0,0,0,0
plus,0,0,0,0,0,10,30,0,0,0,0,0
$.03,0,2,0,0,0,0,0,0,0,0,0,0
kilometer,0,5,0,0,0,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0,0,1,0,0,0
Station,0,9,0,0,0,0,0,0,0,0,0,0
Wagon,0,2,0,0,0,0,0,0,0,0,0,0
seating,4,0,0,0,0,0,0,0,0,0,0,0
six,0,0,0,0,0,0,0,0,141,0,0,0
$1.10,0,1,0,0,0,0,0,0,0,0,0,0
$.105,0,1,0,0,0,0,0,0,0,0,0,0
kid's,0,6,0,0,0,0,0,0,0,2,0,0
froze,4,0,0,0,0,0,0,0,0,0,0,0
figure,17,105,0,0,0,0,0,0,0,0,0,0
symbolize,8,0,0,0,0,0,0,0,0,0,0,0
Thus,0,0,0,0,131,0,0,0,0,0,1,0
Premier,0,14,0,0,0,0,0,0,0,0,0,0
Khrushchev,0,47,0,0,0,0,0,0,0,0,0,0
intimated,3,0,0,0,0,0,0,0,0,0,0,0
even,19,0,0,15,661,0,0,0,0,0,1,0
inauguration,0,2,0,0,0,0,0,0,0,0,0,0
hoped,29,0,0,0,0,0,0,0,0,0,0,0
meeting,20,84,0,0,0,0,0,0,0,0,0,0
new,0,0,0,726,0,0,0,0,0,0,0,0
President,0,175,0,0,0,0,0,0,0,0,0,0
Kennedy,0,102,0,0,0,0,0,0,0,0,0,0
confronted,19,0,0,0,0,0,0,0,0,0,0,0
delicate,0,0,0,19,0,0,0,0,0,0,0,0
problem,0,215,0,0,0,0,0,0,0,0,0,0
These,0,0,0,0,0,0,0,248,0,0,0,0
follows,54,0,0,0,0,0,0,0,0,0,0,0
:,0,1,0,0,0,11,0,0,0,0,1,1210
field,1,176,0,0,0,0,0,0,0,0,0,0
work,121,431,0,0,0,0,0,0,0,0,0,0
procedures,0,39,0,0,0,0,0,0,0,0,0,0
Felix,0,23,0,0,0,0,0,0,0,0,0,0
Kopstein,0,1,0,0,0,0,0,0,0,0,0,0
states,12,89,0,0,0,0,0,0,0,0,0,0
snake,0,24,0,0,0,0,0,0,0,0,0,0
reaches,16,1,0,0,0,0,0,0,0,0,0,0
maturity,0,27,0,0,0,0,0,0,0,0,0,0
already,0,0,0,0,181,0,0,0,0,0,0,0
reached,110,0,0,0,0,0,0,0,0,0,0,0
maximal,0,0,0,2,0,0,0,0,0,0,0,0
goes,59,0,0,0,0,0,0,0,0,0,0,0
cite,5,0,0,0,0,0,0,0,0,0,0,0
reticulate,0,0,0,3,0,0,0,0,0,0,0,0
python,0,10,0,0,0,0,0,0,0,0,0,0
exception,0,32,0,0,0,0,0,0,0,0,0,0
maximum,0,6,0,45,0,0,0,0,0,0,0,0
approximately,0,0,0,0,42,0,0,0,0,0,0,0
three,0,0,0,0,0,0,0,0,404,0,0,0
went,352,0,0,0,0,0,0,0,0,0,0,0
around,0,0,0,0,160,227,0,0,0,0,0,0
corner,0,78,0,0,0,0,0,0,0,0,0,0
parked,22,0,0,0,0,0,0,0,0,0,0,0
turning,42,3,0,0,0,0,0,0,0,0,0,0
off,0,0,0,0,0,102,0,0,0,342,0,0
lights,0,36,0,0,0,0,0,0,0,0,0,0
motor,0,43,0,0,0,0,0,0,0,0,0,0
she,0,0,1354,0,0,0,0,0,0,0,0,0
children,0,225,0,0,0,0,0,0,0,0,0,0
section,0,84,0,0,0,0,0,0,0,0,0,0
least,0,1,0,233,12,0,0,0,0,0,0,0
other,0,0,0,1107,0,0,0,0,0,0,0,0
their,0,0,0,0,0,0,0,1747,0,0,1,0
countries,0,95,0,0,0,0,0,0,0,0,0,0
put,291,0,0,0,0,0,0,0,0,0,0,0
them,0,0,1215,0,0,0,0,7,0,0,1,0
farms,0,11,0,0,0,0,0,0,0,0,0,0
Under,0,0,0,1,0,44,0,0,0,0,0,0
Du,0,46,0,0,0,0,0,0,0,0,4,0
Pont,0,27,0,0,0,0,0,0,0,0,0,0
retain,9,0,0,0,0,0,0,0,0,0,0,0
General,0,70,0,62,0,0,0,0,0,0,0,0
Motors,0,29,0,0,0,0,0,0,0,0,0,0
shares,3,29,0,0,0,0,0,0,0,0,0,0
required,125,0,0,0,0,0,0,0,0,0,0,0
pass,48,17,0,0,0,0,0,0,0,0,0,0
stockholders,0,19,0,0,0,0,0,0,0,0,0,0
vote,19,40,0,0,0,0,0,0,0,0,0,0
eyes,0,275,0,0,0,0,0,0,0,0,0,0
black,1,7,0,95,0,0,0,0,0,0,0,0
deep-set,0,0,0,3,0,0,0,0,0,0,0,0
expressionless,0,0,0,1,0,0,0,0,0,0,0,0
very,0,0,0,64,463,0,0,0,0,0,0,0
few,0,0,0,387,0,0,0,0,0,0,0,0
surviving,10,0,0,0,0,0,0,0,0,0,0,0
bridge,3,60,0,0,0,0,0,0,0,0,0,0
type,1,128,0,0,0,0,0,0,0,0,0,0
serve,69,0,0,0,0,0,0,0,0,0,0,0
main,0,8,0,72,0,0,0,0,0,0,0,0
U.S.,0,118,0,0,0,0,0,0,0,0,0,0
highway,0,21,0,0,0,0,0,0,0,0,0,0
system,0,271,0,0,0,0,0,0,0,0,0,0
thus,0,0,0,0,102,0,0,0,0,0,0,0
relic,0,6,0,0,0,0,0,0,0,0,0,0
horse,0,78,0,0,0,0,0,0,0,0,0,0
buggy,0,4,0,0,0,0,0,0,0,0,0,0
days,0,255,0,0,0,0,0,0,0,0,0,0
promise,5,23,0,0,0,0,0,0,0,0,0,0
lion,0,11,0,0,0,0,0,0,0,0,0,0
lamb,0,6,0,0,0,0,0,0,0,0,0,0
down,1,1,0,0,0,137,0,0,0,496,0,0
together,0,0,0,0,178,0,0,0,0,0,0,0
given,262,0,0,0,0,0,0,0,0,0,1,0
tense,0,4,0,9,0,0,0,0,0,0,0,0
that's,0,0,0,0,0,0,0,0,0,57,0,0
what,0,0,0,0,0,0,0,986,0,0,0,0
told,299,0,0,0,0,0,0,0,0,0,0,0
common,0,6,0,143,0,0,0,0,0,0,0,0
spices,0,3,0,0,0,0,0,0,0,0,0,0
flavorings,0,1,0,0,0,0,0,0,0,0,0,0
condiments,0,1,0,0,0,0,0,0,0,0,0,0
values,3,125,0,0,0,0,0,0,0,0,0,0
talents,0,19,0,0,0,0,0,0,0,0,0,0
tile,0,9,0,0,0,0,0,0,0,0,0,0
dome,0,15,0,0,0,0,0,0,0,0,0,0
rug,0,9,0,0,0,0,0,0,0,0,0,0
poem,0,31,0,0,0,0,0,0,0,0,0,0
miniature,0,2,0,4,0,0,0,0,0,0,0,0
continue,76,0,0,0,0,0,0,0,0,0,0,0
social,0,1,0,265,0,0,0,0,0,0,0,0
institutions,0,68,0,0,0,0,0,0,0,0,0,0
rise,36,38,0,0,0,0,0,0,0,0,0,0
above,0,0,0,13,52,127,0,0,0,0,0,0
ordinary,0,1,0,44,0,0,0,0,0,0,0,0
city,0,183,0,0,0,0,0,0,0,0,0,0
great,0,0,0,416,14,0,0,0,0,0,0,0
buildings,0,49,0,0,0,0,0,0,0,0,0,0
blank,0,2,0,10,0,0,0,0,0,0,0,0
walls,0,42,0,0,0,0,0,0,0,0,0,0
dirty,0,0,0,21,0,0,0,0,0,0,0,0
lanes,0,2,0,0,0,0,0,0,0,0,0,0
plays,21,23,0,0,0,0,0,0,0,0,0,0
deal,30,75,0,0,0,0,0,0,0,0,0,0
same,0,0,0,469,0,0,0,0,0,0,0,0
facets,0,5,0,0,0,0,0,0,0,0,0,0
experience,12,179,0,0,0,0,0,0,0,0,0,0
religion,0,67,0,0,0,0,0,0,0,0,0,0
must,685,3,0,0,0,0,0,0,0,0,1,0
Called,3,0,0,0,0,0,0,0,0,0,0,0
Perennian,0,0,0,2,0,0,0,0,0,0,0,0
indicate,59,0,0,0,0,0,0,0,0,0,0,0
lasting,9,0,0,1,0,0,0,0,0,0,0,0
today,0,183,0,0,0,0,0,0,0,0,0,0
tomorrow,0,46,0,0,0,0,0,0,0,0,0,0
quality,0,85,0,0,0,0,0,0,0,0,0,0
collection,0,58,0,0,0,0,0,0,0,0,0,0
truly,0,0,0,0,32,0,0,0,0,0,0,0
avoids,1,0,0,0,0,0,0,0,0,0,0,0
monotony,0,6,0,0,0,0,0,0,0,0,0,0
identical,0,0,0,25,0,0,0,0,0,0,0,0
pieces,0,62,0,0,0,0,0,0,0,0,0,0
gourmet's,0,1,0,0,0,0,0,0,0,0,0,0
instead,0,0,0,0,92,0,0,0,0,0,0,0
kitchen,0,65,0,0,0,0,0,0,0,0,0,0
breakfast,0,33,0,0,0,0,0,0,0,0,0,0
luncheon,0,19,0,0,0,0,0,0,0,0,0,0
dining,22,1,0,0,0,0,0,0,0,0,0,0
sitting,66,2,0,0,0,0,0,0,0,0,0,0
standing,65,3,0,0,0,0,0,0,0,0,0,0
party,1,130,0,0,0,0,0,0,0,0,0,0
dressing,14,4,0,0,0,0,0,0,0,0,0,0
rooms,0,40,0,0,0,0,0,0,0,0,0,0
everybody,0,49,0,0,0,0,0,0,0,0,0,0
mud,0,25,0,0,0,0,0,0,0,0,0,0
Few,0,0,0,13,0,0,0,0,0,0,0,0
crank,0,1,0,0,0,0,0,0,0,0,0,0
calls,28,18,0,0,0,0,0,0,0,0,1,0
McFeeley,0,11,0,0,0,0,0,0,0,0,0,0
it's,0,0,0,0,0,0,0,0,0,97,0,0
still,2,1,0,12,510,0,0,0,0,0,0,0
better,5,0,0,170,128,0,0,0,0,0,0,0
chance,1,84,0,0,0,0,0,0,0,0,0,0
won't,77,0,0,0,0,0,0,0,0,0,0,0
notice,15,21,0,0,0,0,0,0,0,0,0,0
transposition,0,1,0,0,0,0,0,0,0,0,0,0
numbers,1,93,0,0,0,0,0,0,0,0,0,0
thing,0,238,0,0,0,0,0,0,0,0,0,0
passed,101,0,0,0,0,0,0,0,0,0,0,0
honest,0,0,0,32,0,0,0,0,0,0,0,0
mistake,1,24,0,0,0,0,0,0,0,0,0,0
infamous,0,0,0,3,0,0,0,0,0,0,0,0
launched,12,0,0,0,0,0,0,0,0,0,1,0
explosion,0,12,0,0,0,0,0,0,0,0,0,0
island,0,24,0,0,0,0,0,0,0,0,0,0
Krakatoa,0,1,0,0,0,0,0,0,0,0,0,0
1883,0,0,0,0,0,0,0,0,4,0,0,0
What,0,0,7,0,0,0,0,317,0,0,0,0
transfers,1,7,0,0,0,0,0,0,0,0,0,0
angle,0,33,0,0,0,0,0,0,0,0,0,0
where,0,0,0,0,605,0,0,0,0,0,0,0
Orioles,0,6,0,0,0,0,0,0,0,0,0,0
look,192,65,0,0,0,0,0,0,0,0,0,0
improvement,0,30,0,0,0,0,0,0,0,0,0,0
year,0,473,0,0,0,0,0,0,0,0,2,0
influence,11,76,0,0,0,0,0,0,0,0,0,0
marijuana,0,4,0,0,0,0,0,0,0,0,0,0
beatnik,0,5,0,0,0,0,0,0,0,0,0,0
comes,96,0,0,0,0,0,0,0,0,0,0,0
alive,0,0,0,39,0,0,0,0,0,0,0,0
experiences,3,35,0,0,0,0,0,0,0,0,0,0
wonderfully,0,0,0,0,7,0,0,0,0,0,0,0
enhanced,5,0,0,0,0,0,0,0,0,0,0,0
self,0,27,0,0,0,0,0,0,0,0,0,0
discovered,43,0,0,0,0,0,0,0,0,0,0,0
open,39,3,0,161,7,0,0,0,0,0,0,0
sesame,0,1,0,0,0,0,0,0,0,0,0,0
universe,0,45,0,0,0,0,0,0,0,0,0,0
being,480,15,0,0,0,0,0,0,0,0,1,0
asked,254,0,0,0,0,0,0,0,0,0,0,0
laughing,16,0,0,0,0,0,0,0,0,0,0,0
added,121,0,0,0,0,0,0,0,0,0,0,0
nervous,0,0,0,17,0,0,0,0,0,0,0,0
buying,18,5,0,0,0,0,0,0,0,0,0,0
book,0,119,0,0,0,0,0,0,0,0,0,0
title,0,37,0,0,0,0,0,0,0,0,0,0
like,155,0,0,28,0,679,0,0,0,0,0,0
knew,290,0,0,0,0,0,0,0,0,0,0,0
you'd,0,0,0,0,0,0,0,0,0,22,0,0
moment,0,166,0,0,0,0,0,0,0,0,0,0
Wheeler,0,3,0,0,0,0,0,0,0,0,0,0
Fiske,0,4,0,0,0,0,0,0,0,0,0,0
fired,34,0,0,0,0,0,0,0,0,0,0,0
rifle,0,47,0,0,0,0,0,0,0,0,0,0
Mike,0,71,0,0,0,0,0,0,0,0,0,0
another,0,0,0,0,0,0,0,391,0,0,0,0
guerrilla,0,8,0,0,0,0,0,0,0,0,0,0
hit,59,5,0,0,0,0,0,0,0,0,0,0
And,0,0,0,0,0,0,633,0,0,0,0,0
makes,110,2,0,0,0,0,0,0,0,0,0,0
think,317,0,0,0,0,0,0,0,0,0,0,0
you're,0,0,0,0,0,0,0,0,0,63,0,0
get,496,0,0,0,0,0,0,0,0,0,0,0
pretty,0,0,0,26,41,0,0,0,0,0,0,0
boy,0,167,0,0,0,0,0,0,0,0,0,0
Certainly,0,0,0,0,20,0,0,0,0,0,0,0
sir,0,27,0,0,0,0,0,0,0,1,0,0
Later,0,0,0,2,27,0,0,0,0,0,0,0
riding,27,2,0,0,0,0,0,0,0,0,0,0
lusty,0,0,0,1,0,0,0,0,0,0,0,0
enjoyment,0,15,0,0,0,0,0,0,0,0,0,0
liquor,0,31,0,0,0,0,0,0,0,0,0,0
professional,0,4,0,66,0,0,0,0,0,0,0,0
ladies,0,20,0,0,0,0,0,0,0,0,0,0
Cheyenne,0,1,0,0,0,0,0,0,0,0,0,0
laid,52,0,0,0,0,0,0,0,0,0,0,0
claim,16,53,0,0,0,0,0,0,0,0,0,0
killing,10,9,0,0,0,0,0,0,0,0,0,0
vague,0,0,0,18,0,0,0,0,0,0,0,0
insinuations,0,2,0,0,0,0,0,0,0,0,0,0
Hetman,0,10,0,0,0,0,0,0,0,0,0,0
plotted,7,0,0,0,0,0,0,0,0,0,0,0
over,0,0,0,1,0,578,0,0,0,263,0,0
Hearst,0,31,0,0,0,0,0,0,0,0,0,0
newspaper,0,36,0,0,0,0,0,0,0,0,0,0
empire,0,6,0,0,0,0,0,0,0,0,0,0
means,70,121,0,0,0,0,0,0,0,0,0,0
coups,0,1,0,0,0,0,0,0,0,0,0,0
destruction,0,23,0,0,0,0,0,0,0,0,0,0
editors,0,15,0,0,0,0,0,0,0,0,0,0
who,0,0,1563,0,0,0,0,0,0,0,0,0
tried,122,0,0,0,0,0,0,0,0,0,0,0
halt,6,2,0,0,0,0,0,0,0,0,0,0
course,0,318,0,0,0,0,0,0,0,0,0,0
unfrocking,0,1,0,0,0,0,0,0,0,0,0,0
publishers,0,6,0,0,0,0,0,0,0,0,0,0
mistakes,0,9,0,0,0,0,0,0,0,0,0,0
judgment,0,39,0,0,0,0,0,0,0,0,0,0
might,447,10,0,0,0,0,0,0,0,0,0,0
magnified,6,0,0,0,0,0,0,0,0,0,0,0
secret,0,24,0,35,0,0,0,0,0,0,0,0
reports,9,38,0,0,0,0,0,0,0,0,0,0
Mama,0,28,0,0,0,0,0,0,0,0,0,0
felt,248,1,0,0,0,0,0,0,0,0,0,0
symbolized,9,0,0,0,0,0,0,0,0,0,0,0
Mrs.,0,381,0,0,0,0,0,0,0,0,0,0
Coolidge's,0,2,0,0,0,0,0,0,0,0,0,0
preferred,12,0,0,0,0,0,0,0,0,0,0,0
rest,19,95,0,0,0,0,0,0,0,0,0,0
orchestra,0,31,0,0,0,0,0,0,0,0,0,0
refrain,5,1,0,0,0,0,0,0,0,0,0,0
spots,0,24,0,0,0,0,0,0,0,0,0,0
recording,10,9,0,0,0,0,0,0,0,0,0,0
since,0,0,0,0,14,299,0,0,0,0,0,0
mars,1,0,0,0,0,0,0,0,0,0,0,0
otherwise,0,0,0,0,48,0,0,0,0,0,0,0
sober,0,0,0,9,0,0,0,0,0,0,0,0
lofty,0,0,0,3,0,0,0,0,0,0,0,0
performance,0,94,0,0,0,0,0,0,0,0,0,0
Their,0,0,0,0,0,0,0,76,0,0,0,0
burgeoning,2,0,0,0,0,0,0,0,0,0,0,0
popularity,0,13,0,0,0,0,0,0,0,0,0,0
result,36,133,0,0,0,0,0,0,0,0,0,0
closing,14,4,0,0,0,0,0,0,0,0,0,0
52nd,0,0,0,1,0,0,0,0,0,0,0,0
Street,0,61,0,0,0,0,0,0,0,0,0,0
burlesque,0,1,0,1,0,0,0,0,0,0,0,0
joints,0,9,0,0,0,0,0,0,0,0,0,0
curiously,0,0,0,0,6,0,0,0,0,0,0,0
enough,0,0,0,122,179,0,0,0,0,0,0,0
almost,0,0,0,0,274,0,0,0,0,0,0,0
familial,0,0,0,3,0,0,0,0,0,0,0,0
neighborhood,0,37,0,0,0,0,0,0,0,0,1,0
saloons,0,7,0,0,0,0,0,0,0,0,0,0
bit,6,66,0,0,0,0,0,0,0,0,0,0
epidermis,0,2,0,0,0,0,0,0,0,0,0,0
swung,30,0,0,0,0,0,0,0,0,0,0,0
toward,0,0,0,0,0,266,0,0,0,0,0,0
bedroom,0,35,0,0,0,0,0,0,0,0,0,0
fifteen,0,0,0,0,0,0,0,0,36,0,0,0
possible,0,0,0,245,0,0,0,0,0,0,0,0
mutational,0,0,0,1,0,0,0,0,0,0,0,0
forms,4,86,0,0,0,0,0,0,0,0,0,0
produced,62,0,0,0,0,0,0,0,0,0,0,0
antibiotic,0,1,0,0,0,0,0,0,0,0,0,0
resistant,0,0,0,4,0,0,0,0,0,0,0,0
strains,0,6,0,0,0,0,0,0,0,0,0,0
An,0,0,0,0,0,0,1,135,0,0,0,0
examination,0,19,0,0,0,0,0,0,0,0,0,0
forty,0,0,0,0,0,0,0,0,23,0,0,0
catalogs,0,2,0,0,0,0,0,0,0,0,0,0
schools,0,119,0,0,0,0,0,0,0,0,0,0
offering,10,4,0,0,0,0,0,0,0,0,0,0
courses,0,34,0,0,0,0,0,0,0,0,0,0
interior,0,12,0,19,0,0,0,0,0,0,0,0
design,3,67,0,0,0,0,0,0,0,0,0,0
part,3,316,0,0,0,0,0,0,0,0,1,0
accredited,2,0,0,0,0,0,0,0,0,0,0,0
membership,0,47,0,0,0,0,0,0,0,0,0,0
National,0,0,0,105,0,0,0,0,0,0,1,0
Association,0,63,0,0,0,0,0,0,0,0,0,0
Schools,0,3,0,0,0,0,0,0,0,0,0,0
Art,1,19,0,0,0,0,0,0,0,0,0,0
further,4,0,0,65,59,0,0,0,0,0,0,0
spot,2,37,0,0,0,0,0,0,0,0,0,0
inspection,0,13,0,0,0,0,0,0,0,0,0,0
number,0,323,0,0,0,0,0,0,0,0,0,0
show,147,48,0,0,0,0,0,0,0,0,0,0
adhere,3,0,0,0,0,0,0,0,0,0,0,0
recommendations,0,12,0,0,0,0,0,0,0,0,0,0
changes,7,79,0,0,0,0,0,0,0,0,0,0
answers,6,28,0,0,0,0,0,0,0,0,0,0
Who,0,0,47,0,0,0,0,0,0,0,0,0
clay,0,63,0,0,0,0,0,0,0,0,0,0
plastically,0,0,0,0,1,0,0,0,0,0,0,0
soft,0,0,0,41,2,0,0,0,0,0,0,0
moving,73,2,0,5,0,0,0,0,0,0,0,0
flesh,0,35,0,0,0,0,0,0,0,0,0,0
abdomen,0,5,0,0,0,0,0,0,0,0,0,0
reclining,2,0,0,0,0,0,0,0,0,0,0,0
torso,0,5,0,0,0,0,0,0,0,0,0,0
gone,149,0,0,0,0,0,0,0,0,0,0,0
hadn't,68,0,0,0,0,0,0,0,0,0,0,0
bitter,0,0,0,37,0,0,0,0,0,0,0,0
tablet,0,3,0,0,0,0,0,0,0,0,0,0
purify,1,0,0,0,0,0,0,0,0,0,0,0
water,0,296,0,0,0,0,0,0,0,0,0,0
discover,29,0,0,0,0,0,0,0,0,0,0,0
stagnant,0,0,0,5,0,0,0,0,0,0,0,0
jungle,0,13,0,0,0,0,0,0,0,0,0,0
pool,1,76,0,0,0,0,0,0,0,0,0,0
timid,0,0,0,3,0,0,0,0,0,0,0,0
wore,45,0,0,0,0,0,0,0,0,0,0,0
nose,1,43,0,0,0,0,0,0,0,0,0,0
glasses,0,19,0,0,0,0,0,0,0,0,0,0
ribbon,0,9,0,0,0,0,0,0,0,0,0,0
