,contSpam,contHam
sent,0.013386880856760375,0.011813471502590673
shouldn,0.0,0.001243523316062176
yetunde,0.0,0.0008290155440414508
bak,0.0,0.0016580310880829016
del,0.012048192771084338,0.0002072538860103627
girl,0.00535475234270415,0.0051813471502590676
lucyxx,0.0,0.0002072538860103627
sum,0.0,0.0004145077720207254
accomodate,0.0,0.0002072538860103627
tmorrow,0.0,0.0002072538860103627
answer,0.009370816599732263,0.002901554404145078
82277,0.009370816599732263,0.0
algarve,0.002677376171352075,0.0
ansr,0.00535475234270415,0.0
country,0.00535475234270415,0.000621761658031088
dvd,0.009370816599732263,0.0002072538860103627
player,0.01606425702811245,0.000621761658031088
quiz,0.020080321285140562,0.0
sony,0.0107095046854083,0.0004145077720207254
sp,0.0107095046854083,0.0
sunshine,0.0107095046854083,0.0002072538860103627
tyrone,0.00535475234270415,0.0
31p,0.002677376171352075,0.0
69888,0.002677376171352075,0.0
bt,0.020080321285140562,0.004145077720207254
direct,0.013386880856760375,0.0004145077720207254
dogging,0.0107095046854083,0.0
ec2a,0.006693440428380187,0.0
gravel,0.0013386880856760374,0.0
join,0.0214190093708166,0.0022797927461139897
laid,0.00535475234270415,0.0002072538860103627
largest,0.00535475234270415,0.0
locations,0.006693440428380187,0.0
nt,0.0013386880856760374,0.004145077720207254
txting,0.013386880856760375,0.0002072538860103627
haf,0.0,0.004766839378238342
hotmail,0.0,0.0002072538860103627
msn,0.0,0.0004145077720207254
yijue,0.0,0.001450777202072539
activities,0.0,0.0008290155440414508
befor,0.0,0.0008290155440414508
rooms,0.0013386880856760374,0.0008290155440414508
69988,0.0013386880856760374,0.0
age,0.009370816599732263,0.0010362694300518134
chat,0.049531459170013385,0.002901554404145078
hardcore,0.002677376171352075,0.0002072538860103627
msgs,0.0107095046854083,0.0018652849740932642
services,0.022757697456492636,0.0002072538860103627
svc,0.0013386880856760374,0.0
yr,0.013386880856760375,0.000621761658031088
lazy,0.0,0.0018652849740932642
lect,0.0,0.001450777202072539
pouch,0.0,0.0004145077720207254
type,0.0,0.003316062176165803
mail,0.0,0.00538860103626943
sir,0.0013386880856760374,0.00766839378238342
biggest,0.004016064257028112,0.0002072538860103627
coz,0.0,0.004766839378238342
gud,0.0,0.012849740932642488
hearts,0.0,0.0004145077720207254
little,0.004016064257028112,0.00538860103626943
lovable,0.0,0.0022797927461139897
ni8,0.0,0.003316062176165803
nver,0.0,0.0002072538860103627
occupy,0.0,0.0004145077720207254
persons,0.0,0.001450777202072539
somtimes,0.0,0.0004145077720207254
swt,0.0,0.0016580310880829016
tired,0.0,0.002694300518134715
open,0.0013386880856760374,0.003316062176165803
dot,0.002677376171352075,0.0002072538860103627
ya,0.0013386880856760374,0.010155440414507772
staff,0.0,0.000621761658031088
taking,0.0013386880856760374,0.003523316062176166
whats,0.0013386880856760374,0.003316062176165803
08700621170150p,0.002677376171352075,0.0
female,0.0013386880856760374,0.0004145077720207254
local,0.006693440428380187,0.0002072538860103627
luv,0.006693440428380187,0.005803108808290156
netcollex,0.00535475234270415,0.0
randy,0.002677376171352075,0.0
replied,0.0013386880856760374,0.0010362694300518134
sexy,0.01740294511378849,0.002487046632124352
begin,0.0013386880856760374,0.0008290155440414508
hard,0.004016064257028112,0.002694300518134715
pray,0.0,0.002072538860103627
qatar,0.0,0.001243523316062176
ummma,0.0,0.0002072538860103627
deleted,0.0,0.0008290155440414508
birla,0.0,0.000621761658031088
sindu,0.0,0.0002072538860103627
soft,0.0,0.000621761658031088
flowing,0.0,0.0004145077720207254
nevering,0.0,0.0002072538860103627
wine,0.0,0.0022797927461139897
plaza,0.0,0.0004145077720207254
thk,0.0,0.009740932642487047
typical,0.0,0.0002072538860103627
chores,0.0,0.0002072538860103627
dirt,0.0,0.0002072538860103627
dream,0.004016064257028112,0.001450777202072539
exist,0.0,0.0002072538860103627
floor,0.0,0.000621761658031088
hail,0.0,0.0002072538860103627
joy,0.0,0.0016580310880829016
lots,0.002677376171352075,0.0031088082901554403
mist,0.0,0.0002072538860103627
mouth,0.0,0.0004145077720207254
shirt,0.0,0.0010362694300518134
tv,0.012048192771084338,0.004974093264248704
windows,0.0,0.0004145077720207254
aaooooright,0.0,0.0002072538860103627
house,0.0013386880856760374,0.008290155440414507
leaving,0.0,0.004145077720207254
boy,0.0,0.004559585492227979
interview,0.0,0.0008290155440414508
missing,0.0013386880856760374,0.003523316062176166
07046744435,0.0013386880856760374,0.0
annoncement,0.0013386880856760374,0.0
arrange,0.002677376171352075,0.0008290155440414508
years,0.009370816599732263,0.003523316062176166
0871277810810,0.002677376171352075,0.0
envy,0.0,0.0002072538860103627
safe,0.0,0.0022797927461139897
hand,0.0,0.002487046632124352
parents,0.0,0.0031088082901554403
excited,0.0,0.0002072538860103627
spend,0.0,0.002072538860103627
32,0.0013386880856760374,0.0
434,0.00535475234270415,0.0
62468,0.009370816599732263,0.0
bootydelious,0.0013386880856760374,0.0
friend,0.014725568942436412,0.008290155440414507
frnd,0.008032128514056224,0.0018652849740932642
inviting,0.008032128514056224,0.0
bangb,0.0013386880856760374,0.0
bangbabes,0.0013386880856760374,0.0
content,0.01740294511378849,0.0002072538860103627
goto,0.008032128514056224,0.0004145077720207254
internet,0.0013386880856760374,0.001243523316062176
menu,0.0013386880856760374,0.0008290155440414508
order,0.01740294511378849,0.001450777202072539
cultures,0.0,0.0002072538860103627
module,0.0,0.0004145077720207254
09061701939,0.0013386880856760374,0.0
s89,0.0013386880856760374,0.0
avoid,0.0,0.0004145077720207254
beloved,0.0,0.0004145077720207254
missunderstding,0.0,0.0002072538860103627
wit,0.0,0.002694300518134715
bridge,0.0,0.0002072538860103627
escape,0.0,0.0008290155440414508
fancy,0.012048192771084338,0.0010362694300518134
lager,0.0,0.0002072538860103627
needs,0.0013386880856760374,0.002487046632124352
clark,0.0,0.0004145077720207254
completely,0.0013386880856760374,0.0016580310880829016
form,0.0,0.0004145077720207254
utter,0.0,0.0004145077720207254
waste,0.0,0.001450777202072539
axis,0.0,0.0002072538860103627
bank,0.002677376171352075,0.002072538860103627
discuss,0.0,0.0010362694300518134
hmmm,0.0,0.002694300518134715
hop,0.0,0.0010362694300518134
liao,0.0,0.00766839378238342
muz,0.0,0.002072538860103627
coming,0.0,0.010362694300518135
begins,0.0,0.0002072538860103627
believe,0.002677376171352075,0.0037305699481865284
bloody,0.0,0.0008290155440414508
clue,0.0,0.0002072538860103627
hell,0.0,0.001450777202072539
ill,0.0013386880856760374,0.00849740932642487
mr,0.002677376171352075,0.0022797927461139897
spanish,0.002677376171352075,0.0002072538860103627
surname,0.0,0.0002072538860103627
bath,0.0,0.002072538860103627
carlos,0.0,0.003523316062176166
mall,0.0,0.000621761658031088
smoke,0.0,0.002694300518134715
staying,0.0,0.0018652849740932642
til,0.0,0.0051813471502590676
turns,0.0,0.001243523316062176
worth,0.01740294511378849,0.0008290155440414508
doesnt,0.0,0.0018652849740932642
log,0.009370816599732263,0.001450777202072539
experience,0.0,0.001450777202072539
maneesha,0.0,0.000621761658031088
satisfied,0.0,0.000621761658031088
spoke,0.0,0.001243523316062176
toll,0.0,0.000621761658031088
anyways,0.0,0.0008290155440414508
approaches,0.0,0.0002072538860103627
especially,0.0,0.0018652849740932642
gr8,0.009370816599732263,0.002487046632124352
hopes,0.0,0.0002072538860103627
lifted,0.0,0.0002072538860103627
offer,0.03614457831325301,0.001243523316062176
studying,0.0,0.0018652849740932642
trust,0.0,0.0018652849740932642
guys,0.008032128514056224,0.006424870466321244
bye,0.0,0.0010362694300518134
boytoy,0.0,0.003316062176165803
finding,0.0,0.0002072538860103627
handsome,0.0,0.0002072538860103627
mummy,0.0,0.000621761658031088
working,0.0,0.006010362694300518
awesome,0.0,0.003937823834196891
minute,0.009370816599732263,0.002487046632124352
0808,0.00535475234270415,0.0
11pm,0.00535475234270415,0.0
145,0.00535475234270415,0.0
4742,0.00535475234270415,0.0
9am,0.00535475234270415,0.0002072538860103627
freephone,0.0107095046854083,0.0
radio,0.0013386880856760374,0.000621761658031088
xmas,0.020080321285140562,0.001243523316062176
bathe,0.0,0.002072538860103627
finishes,0.0,0.000621761658031088
jus,0.0,0.006632124352331606
sis,0.0,0.003523316062176166
using,0.002677376171352075,0.001450777202072539
30th,0.0013386880856760374,0.0
areyouunique,0.0013386880856760374,0.0
august,0.002677376171352075,0.0002072538860103627
unique,0.002677376171352075,0.0004145077720207254
deal,0.0,0.0018652849740932642
joined,0.002677376171352075,0.001243523316062176
league,0.0,0.0002072538860103627
personal,0.002677376171352075,0.0008290155440414508
touch,0.0013386880856760374,0.003523316062176166
completed,0.0,0.0004145077720207254
course,0.0,0.002901554404145078
finally,0.0013386880856760374,0.002901554404145078
able,0.0,0.00538860103626943
ors,0.0,0.0002072538860103627
stays,0.0,0.0004145077720207254
stool,0.0,0.0002072538860103627
suggest,0.0,0.000621761658031088
settled,0.0,0.0008290155440414508
wishin,0.0,0.0004145077720207254
hav,0.0,0.004974093264248704
mrng,0.0,0.002901554404145078
story,0.0,0.004145077720207254
1pm,0.0,0.0002072538860103627
dead,0.0,0.0018652849740932642
hamster,0.0,0.0004145077720207254
mrt,0.0,0.0018652849740932642
orchard,0.0,0.0022797927461139897
tmr,0.0,0.005595854922279792
babyjontet,0.0,0.0002072538860103627
evening,0.0013386880856760374,0.005595854922279792
kate,0.0,0.0022797927461139897
enc,0.0,0.0002072538860103627
bucks,0.0,0.001450777202072539
college,0.0,0.003316062176165803
darlin,0.0,0.0031088082901554403
ive,0.0,0.0016580310880829016
balance,0.012048192771084338,0.0008290155440414508
decimal,0.0,0.004559585492227979
id,0.004016064257028112,0.004145077720207254
inr,0.0,0.0004145077720207254
keralacircle,0.0,0.0004145077720207254
kr,0.0,0.0004145077720207254
prepaid,0.0,0.0004145077720207254
refilled,0.0,0.0004145077720207254
rs,0.0,0.0022797927461139897
successfully,0.0,0.000621761658031088
transaction,0.0,0.0010362694300518134
ga,0.0,0.0002072538860103627
goodmorning,0.0,0.0031088082901554403
sleeping,0.0,0.004145077720207254
alter,0.0,0.0002072538860103627
dat,0.0,0.008082901554404146
ericsson,0.0,0.0004145077720207254
oredi,0.0,0.0031088082901554403
oso,0.0,0.004766839378238342
dats,0.0,0.0002072538860103627
dogg,0.0,0.0002072538860103627
straight,0.002677376171352075,0.000621761658031088
connection,0.0013386880856760374,0.0008290155440414508
refund,0.0,0.0002072538860103627
big,0.002677376171352075,0.007046632124352332
ready,0.008032128514056224,0.007253886010362694
shoot,0.0,0.0008290155440414508
break,0.00535475234270415,0.002487046632124352
bruv,0.0,0.0004145077720207254
rewarding,0.0,0.0004145077720207254
semester,0.0,0.0022797927461139897
study,0.0,0.002072538860103627
leh,0.0,0.006010362694300518
noe,0.0,0.004145077720207254
sounds,0.0013386880856760374,0.003316062176165803
heading,0.0,0.0004145077720207254
prediction,0.0,0.0002072538860103627
nights,0.0013386880856760374,0.0010362694300518134
past,0.0,0.001450777202072539
slept,0.0,0.0016580310880829016
easy,0.01740294511378849,0.0037305699481865284
sen,0.0,0.0010362694300518134
exam,0.0,0.002072538860103627
march,0.0,0.002694300518134715
atm,0.0,0.0010362694300518134
register,0.002677376171352075,0.0002072538860103627
called,0.0013386880856760374,0.006632124352331606
disk,0.0,0.0002072538860103627
files,0.0,0.0008290155440414508
important,0.014725568942436412,0.0031088082901554403
installing,0.0,0.0004145077720207254
os,0.0,0.0002072538860103627
repair,0.0,0.0004145077720207254
shop,0.009370816599732263,0.0031088082901554403
ubandu,0.0,0.0002072538860103627
happen,0.0,0.004145077720207254
nite,0.0,0.004352331606217617
romantic,0.0013386880856760374,0.0008290155440414508
scenery,0.0,0.0002072538860103627
087187262701,0.004016064257028112,0.0
2optout,0.006693440428380187,0.0
500,0.058902275769745646,0.0
50gbp,0.004016064257028112,0.0
89545,0.004016064257028112,0.0
biz,0.009370816599732263,0.0
collect,0.030789825970548863,0.0010362694300518134
mtmsg18,0.004016064257028112,0.0
tc,0.013386880856760375,0.0008290155440414508
appreciate,0.0,0.001450777202072539
aries,0.0013386880856760374,0.0
career,0.0013386880856760374,0.000621761658031088
flyng,0.0013386880856760374,0.0
followed,0.002677376171352075,0.0002072538860103627
horo,0.0013386880856760374,0.0
partner,0.006693440428380187,0.0002072538860103627
sign,0.002677376171352075,0.001243523316062176
star,0.002677376171352075,0.0
start,0.009370816599732263,0.005595854922279792
company,0.002677376171352075,0.0031088082901554403
elama,0.0,0.0002072538860103627
mudyadhu,0.0,0.0002072538860103627
bcoz,0.0,0.002487046632124352
conducts,0.0,0.0002072538860103627
lessons,0.0,0.0018652849740932642
strict,0.0,0.0002072538860103627
teacher,0.0,0.0004145077720207254
teaches,0.0,0.0004145077720207254
cross,0.004016064257028112,0.0002072538860103627
gandhipuram,0.0,0.0002072538860103627
road,0.0,0.001450777202072539
street,0.002677376171352075,0.0016580310880829016
walk,0.0013386880856760374,0.003523316062176166
rubber,0.0,0.0002072538860103627
battery,0.0,0.001450777202072539
died,0.0013386880856760374,0.0010362694300518134
10p,0.030789825970548863,0.0
25,0.006693440428380187,0.0004145077720207254
flirt,0.00535475234270415,0.0002072538860103627
pence,0.004016064257028112,0.0
recd,0.00535475234270415,0.0
sam,0.004016064257028112,0.0004145077720207254
thirtyeight,0.0013386880856760374,0.0
printed,0.0,0.0004145077720207254
upstairs,0.0,0.0004145077720207254
closer,0.0,0.0008290155440414508
reach,0.006693440428380187,0.00538860103626943
wil,0.0,0.003937823834196891
argue,0.0,0.0008290155440414508
argument,0.0,0.0010362694300518134
kick,0.004016064257028112,0.0010362694300518134
loses,0.0,0.000621761658031088
person,0.0013386880856760374,0.008911917098445596
theory,0.0,0.0008290155440414508
wins,0.0013386880856760374,0.0008290155440414508
09058094597,0.002677376171352075,0.0
447801259231,0.002677376171352075,0.0
admirer,0.013386880856760375,0.0
reveal,0.013386880856760375,0.0
secret,0.013386880856760375,0.0010362694300518134
thinks,0.013386880856760375,0.0008290155440414508
case,0.0,0.002901554404145078
hearing,0.0,0.0002072538860103627
laptop,0.0,0.002487046632124352
tomarrow,0.0,0.000621761658031088
avent,0.0,0.000621761658031088
pleassssssseeeeee,0.0,0.0002072538860103627
sportsx,0.0,0.0002072538860103627
tel,0.0013386880856760374,0.002694300518134715
meant,0.0,0.002901554404145078
shining,0.0,0.0004145077720207254
signing,0.0,0.0004145077720207254
baig,0.0,0.0002072538860103627
face,0.0,0.004145077720207254
fr,0.0,0.002901554404145078
thanx,0.0,0.006424870466321244
told,0.0,0.010984455958549223
touched,0.0,0.000621761658031088
watch,0.0,0.006632124352331606
watches,0.0,0.0002072538860103627
commercial,0.0,0.0004145077720207254
slippers,0.0,0.000621761658031088
website,0.0013386880856760374,0.0010362694300518134
asked,0.008032128514056224,0.004559585492227979
bat,0.0,0.000621761658031088
innings,0.0,0.000621761658031088
kallis,0.0,0.001450777202072539
dearly,0.0,0.000621761658031088
didnt,0.0,0.0062176165803108805
fix,0.0,0.0010362694300518134
goodnight,0.0,0.0018652849740932642
sleep,0.0,0.011398963730569948
wake,0.0,0.00538860103626943
125gift,0.004016064257028112,0.0
87066,0.01740294511378849,0.0
cd,0.0107095046854083,0.0002072538860103627
com1win150ppmx3age16,0.00535475234270415,0.0
congratulations,0.018741633199464525,0.0002072538860103627
ldew,0.012048192771084338,0.0
music,0.02677376171352075,0.000621761658031088
tncs,0.008032128514056224,0.0
vouchers,0.028112449799196786,0.0
5min,0.0,0.000621761658031088
cal,0.0013386880856760374,0.001243523316062176
deepak,0.0,0.0004145077720207254
deeraj,0.0,0.0004145077720207254
drpd,0.0,0.0004145077720207254
hold,0.0,0.0031088082901554403
ranjith,0.0,0.000621761658031088
affection,0.0,0.0008290155440414508
angry,0.0,0.002901554404145078
bcums,0.0,0.0008290155440414508
care,0.006693440428380187,0.014093264248704664
childish,0.0,0.001243523316062176
deep,0.0,0.002072538860103627
dnt,0.0,0.002694300518134715
kettoda,0.0,0.0008290155440414508
manda,0.0,0.0008290155440414508
showing,0.0,0.001450777202072539
true,0.006693440428380187,0.004766839378238342
wid,0.006693440428380187,0.0031088082901554403
2wks,0.0013386880856760374,0.0002072538860103627
3days,0.0,0.0002072538860103627
bribe,0.0,0.0002072538860103627
lag,0.0,0.0004145077720207254
nipost,0.0,0.0002072538860103627
shipping,0.0,0.0004145077720207254
takes,0.00535475234270415,0.0022797927461139897
